site,date,personnel,ploidy,line,bag,height
Williston Creek,6/21/2022,"Jonathan, Christian",3N,NC,40,59
Williston Creek,6/21/2022,"Jonathan, Christian",3N,NC,40,76
Williston Creek,6/21/2022,"Jonathan, Christian",3N,NC,40,64
Williston Creek,6/21/2022,"Jonathan, Christian",3N,NC,40,59
Williston Creek,6/21/2022,"Jonathan, Christian",3N,NC,40,58
Williston Creek,6/21/2022,"Jonathan, Christian",3N,NC,40,50
Williston Creek,6/21/2022,"Jonathan, Christian",3N,NC,40,47
Williston Creek,6/21/2022,"Jonathan, Christian",3N,NC,40,59
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,41,50
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,41,55
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,41,46
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,41,49
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,41,48
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,41,46
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,41,46
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,41,51
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,41,39
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,41,43
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,41,45
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,41,46
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,41,50
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,41,40
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,41,51
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,41,40
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,41,39
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,41,48
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,41,40
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,41,34
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,91,48
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,91,44
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,91,47
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,91,50
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,91,46
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,91,51
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,91,52
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,91,51
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,91,44
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,91,49
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,91,53
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,91,47
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,91,45
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,91,52
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,91,43
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,91,35
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,91,55
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,91,45
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,91,54
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,91,46
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,46,43
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,46,42
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,46,54
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,46,50
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,46,37
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,46,52
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,46,45
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,46,61
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,46,34
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,46,44
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,46,56
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,46,62
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,46,42
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,46,39
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,46,40
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,46,44
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,46,52
Bogue Sound,6/22/2022,"Jonathan, Jacob, Christian, Kalle",2N,HNRY,46,38
